合约代码,更新时间,最新价,成交量,买价一,买量一,卖价一,卖量一,持仓量,换手率
T1806,13:39:44.500,93.58,18794,93.775,93.575,17,93.58,15,46216,1.76021e+10
T1806,13:39:45.0,93.58,18794,93.775,93.575,10,93.58,12,46216,1.76021e+10
T1806,13:39:45.500,93.58,18794,93.775,93.575,13,93.58,12,46216,1.76021e+10
T1806,13:39:47.500,93.58,18794,93.775,93.575,13,93.58,12,46216,1.76021e+10
T1806,13:39:48.500,93.58,18794,93.775,93.575,13,93.58,12,46216,1.76021e+10
T1806,13:39:49.0,93.58,18794,93.775,93.575,14,93.58,12,46216,1.76021e+10
T1806,13:39:49.500,93.58,18795,93.775,93.575,14,93.58,12,46217,1.7603e+10
T1806,13:39:50.0,93.58,18795,93.775,93.575,14,93.58,11,46217,1.7603e+10
T1806,13:39:50.500,93.58,18795,93.775,93.575,14,93.58,11,46217,1.7603e+10
T1806,13:39:51.500,93.58,18795,93.775,93.575,14,93.58,11,46217,1.7603e+10
T1806,13:39:52.0,93.58,18795,93.775,93.575,14,93.58,11,46217,1.7603e+10
T1806,13:39:53.500,93.58,18795,93.775,93.575,12,93.58,11,46217,1.7603e+10
T1806,13:39:54.0,93.58,18795,93.775,93.575,12,93.58,9,46217,1.7603e+10
T1806,13:39:54.500,93.58,18795,93.775,93.575,12,93.58,6,46217,1.7603e+10
T1806,13:39:55.500,93.58,18801,93.775,93.58,14,93.585,27,46212,1.76086e+10
T1806,13:39:56.0,93.58,18801,93.775,93.58,14,93.585,27,46212,1.76086e+10
T1806,13:39:56.500,93.58,18802,93.775,93.58,13,93.585,27,46211,1.76096e+10
T1806,13:39:59.500,93.585,18803,93.775,93.58,13,93.585,26,46212,1.76105e+10
T1806,13:40:00.0,93.585,18805,93.775,93.58,13,93.585,24,46210,1.76124e+10
T1806,13:40:00.500,93.585,18805,93.775,93.58,13,93.585,23,46210,1.76124e+10
T1806,13:40:01.500,93.585,18805,93.775,93.58,23,93.585,23,46210,1.76124e+10
T1806,13:40:02.0,93.585,18805,93.775,93.58,23,93.585,23,46210,1.76124e+10
T1806,13:40:03.0,93.585,18805,93.775,93.58,23,93.585,24,46210,1.76124e+10
T1806,13:40:03.500,93.585,18805,93.775,93.58,23,93.585,23,46210,1.76124e+10
T1806,13:40:04.0,93.58,18815,93.775,93.58,13,93.585,23,46200,1.76217e+10
T1806,13:40:04.500,93.58,18816,93.775,93.58,12,93.585,23,46199,1.76227e+10
T1806,13:40:05.0,93.58,18816,93.775,93.58,12,93.585,23,46199,1.76227e+10
T1806,13:40:05.500,93.585,18817,93.775,93.58,12,93.585,22,46199,1.76236e+10
T1806,13:40:06.0,93.585,18817,93.775,93.58,12,93.585,22,46199,1.76236e+10
T1806,13:40:07.0,93.585,18817,93.775,93.58,12,93.585,22,46199,1.76236e+10
T1806,13:40:07.500,93.585,18817,93.775,93.58,12,93.585,23,46199,1.76236e+10
T1806,13:40:08.0,93.585,18817,93.775,93.58,12,93.585,23,46199,1.76236e+10
T1806,13:40:08.500,93.585,18817,93.775,93.58,12,93.585,23,46199,1.76236e+10
T1806,13:40:09.500,93.585,18817,93.775,93.58,12,93.585,23,46199,1.76236e+10
T1806,13:40:10.0,93.585,18817,93.775,93.58,12,93.585,23,46199,1.76236e+10
T1806,13:40:11.500,93.585,18817,93.775,93.58,14,93.585,24,46199,1.76236e+10
T1806,13:40:12.0,93.585,18817,93.775,93.58,15,93.585,25,46199,1.76236e+10
T1806,13:40:13.0,93.585,18817,93.775,93.58,15,93.585,26,46199,1.76236e+10
T1806,13:40:13.500,93.585,18817,93.775,93.58,15,93.585,26,46199,1.76236e+10
T1806,13:40:16.0,93.585,18817,93.775,93.58,15,93.585,26,46199,1.76236e+10
T1806,13:40:16.500,93.585,18817,93.775,93.58,15,93.585,26,46199,1.76236e+10
T1806,13:40:17.0,93.585,18817,93.775,93.58,15,93.585,36,46199,1.76236e+10
T1806,13:40:17.500,93.58,18832,93.775,93.575,9,93.585,36,46195,1.76376e+10
T1806,13:40:18.0,93.58,18832,93.775,93.575,9,93.58,5,46195,1.76376e+10
T1806,13:40:18.500,93.58,18832,93.775,93.575,9,93.58,15,46195,1.76376e+10
T1806,13:40:19.0,93.58,18832,93.775,93.575,7,93.58,16,46195,1.76376e+10
T1806,13:40:20.0,93.58,18832,93.775,93.575,7,93.58,16,46195,1.76376e+10
T1806,13:40:20.500,93.58,18832,93.775,93.575,7,93.58,17,46195,1.76376e+10
T1806,13:40:21.0,93.58,18832,93.775,93.575,8,93.58,17,46195,1.76376e+10
T1806,13:40:22.500,93.58,18832,93.775,93.575,8,93.58,18,46195,1.76376e+10
T1806,13:40:23.0,93.58,18847,93.775,93.575,8,93.58,3,46198,1.76517e+10
T1806,13:40:23.500,93.58,18850,93.775,93.58,7,93.585,33,46200,1.76545e+10
T1806,13:40:24.0,93.58,18853,93.775,93.58,4,93.585,33,46197,1.76573e+10
T1806,13:40:24.500,93.58,18858,93.775,93.575,13,93.58,3,46196,1.7662e+10
T1806,13:40:25.0,93.58,18858,93.775,93.575,13,93.58,9,46196,1.7662e+10
T1806,13:40:26.0,93.58,18858,93.775,93.575,13,93.58,10,46196,1.7662e+10
T1806,13:40:26.500,93.58,18859,93.775,93.575,13,93.58,10,46196,1.76629e+10
T1806,13:40:27.0,93.58,18859,93.775,93.575,12,93.58,10,46196,1.76629e+10
T1806,13:40:28.0,93.58,18859,93.775,93.575,12,93.58,16,46196,1.76629e+10
T1806,13:40:29.0,93.58,18859,93.775,93.575,12,93.58,17,46196,1.76629e+10
T1806,13:40:29.500,93.58,18859,93.775,93.575,11,93.58,17,46196,1.76629e+10
T1806,13:40:30.500,93.58,18859,93.775,93.575,11,93.58,17,46196,1.76629e+10
T1806,13:40:31.0,93.58,18859,93.775,93.575,12,93.58,17,46196,1.76629e+10
T1806,13:40:32.500,93.58,18859,93.775,93.575,12,93.58,17,46196,1.76629e+10
T1806,13:40:33.0,93.58,18859,93.775,93.575,12,93.58,17,46196,1.76629e+10
T1806,13:40:34.0,93.58,18859,93.775,93.575,12,93.58,18,46196,1.76629e+10
T1806,13:40:36.500,93.58,18859,93.775,93.575,12,93.58,19,46196,1.76629e+10
T1806,13:40:37.500,93.575,18860,93.775,93.575,11,93.58,19,46196,1.76638e+10
T1806,13:40:38.0,93.575,18868,93.775,93.575,3,93.58,19,46193,1.76713e+10
T1806,13:40:38.500,93.58,18880,93.775,93.57,19,93.58,13,46193,1.76826e+10
T1806,13:40:39.0,93.58,18880,93.775,93.57,19,93.58,13,46193,1.76826e+10
T1806,13:40:39.500,93.58,18880,93.775,93.57,19,93.575,1,46193,1.76826e+10
T1806,13:40:40.0,93.58,18880,93.775,93.57,19,93.575,2,46193,1.76826e+10
T1806,13:40:40.500,93.58,18880,93.775,93.57,19,93.575,3,46193,1.76826e+10
T1806,13:40:41.500,93.58,18880,93.775,93.57,19,93.575,4,46193,1.76826e+10
T1806,13:40:42.0,93.575,18881,93.775,93.57,19,93.575,3,46193,1.76835e+10
T1806,13:40:44.500,93.575,18881,93.775,93.57,19,93.575,3,46193,1.76835e+10
T1806,13:40:45.500,93.575,18881,93.775,93.57,19,93.575,3,46193,1.76835e+10
T1806,13:40:46.0,93.575,18881,93.775,93.57,19,93.575,2,46193,1.76835e+10
T1806,13:40:46.500,93.575,18881,93.775,93.57,19,93.575,3,46193,1.76835e+10
T1806,13:40:47.0,93.575,18881,93.775,93.57,19,93.575,3,46193,1.76835e+10
T1806,13:40:48.0,93.575,18881,93.775,93.57,19,93.575,7,46193,1.76835e+10
T1806,13:40:48.500,93.575,18881,93.775,93.57,19,93.575,8,46193,1.76835e+10
T1806,13:40:51.500,93.575,18881,93.775,93.57,19,93.575,7,46193,1.76835e+10
T1806,13:40:52.0,93.575,18881,93.775,93.57,19,93.575,8,46193,1.76835e+10
T1806,13:40:56.0,93.575,18881,93.775,93.57,19,93.575,8,46193,1.76835e+10
T1806,13:41:00.0,93.575,18881,93.775,93.57,19,93.575,8,46193,1.76835e+10
T1806,13:41:01.0,93.575,18882,93.775,93.57,19,93.575,7,46194,1.76844e+10
T1806,13:41:01.500,93.575,18882,93.775,93.57,19,93.575,7,46194,1.76844e+10
T1806,13:41:03.0,93.575,18889,93.775,93.575,3,93.58,18,46196,1.7691e+10
T1806,13:41:03.500,93.575,18889,93.775,93.575,4,93.58,18,46196,1.7691e+10
T1806,13:41:04.0,93.575,18889,93.775,93.575,5,93.58,18,46196,1.7691e+10
T1806,13:41:04.500,93.575,18889,93.775,93.575,5,93.58,18,46196,1.7691e+10
T1806,13:41:06.500,93.575,18889,93.775,93.575,5,93.58,18,46196,1.7691e+10
T1806,13:41:07.0,93.575,18889,93.775,93.575,5,93.58,19,46196,1.7691e+10
T1806,13:41:08.500,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:09.0,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:11.0,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:11.500,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:12.0,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:12.500,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:13.500,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:15.0,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:20.500,93.575,18889,93.775,93.575,5,93.58,17,46196,1.7691e+10
T1806,13:41:21.0,93.58,18890,93.775,93.575,11,93.58,16,46197,1.76919e+10
T1806,13:41:21.500,93.58,18890,93.775,93.575,11,93.58,16,46197,1.76919e+10
T1806,13:41:22.0,93.58,18890,93.775,93.575,11,93.58,16,46197,1.76919e+10
T1806,13:41:22.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:25.0,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:25.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:27.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:30.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:31.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:33.0,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:34.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:35.500,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:36.0,93.575,18896,93.775,93.575,5,93.58,16,46195,1.76975e+10
T1806,13:41:37.500,93.575,18897,93.775,93.575,4,93.58,16,46195,1.76985e+10
T1806,13:41:39.500,93.575,18897,93.775,93.575,4,93.58,16,46195,1.76985e+10
T1806,13:41:40.500,93.575,18897,93.775,93.575,4,93.58,15,46195,1.76985e+10
T1806,13:41:42.500,93.575,18897,93.775,93.575,4,93.58,14,46195,1.76985e+10
T1806,13:41:43.500,93.575,18898,93.775,93.575,3,93.58,14,46195,1.76994e+10
T1806,13:41:46.500,93.575,18898,93.775,93.575,3,93.58,14,46195,1.76994e+10
T1806,13:41:47.500,93.575,18898,93.775,93.575,4,93.58,14,46195,1.76994e+10
T1806,13:41:56.0,93.575,18898,93.775,93.575,5,93.58,14,46195,1.76994e+10
T1806,13:41:57.0,93.575,18898,93.775,93.575,5,93.58,14,46195,1.76994e+10
T1806,13:41:58.0,93.575,18898,93.775,93.575,5,93.58,14,46195,1.76994e+10
T1806,13:41:58.500,93.575,18898,93.775,93.575,6,93.58,14,46195,1.76994e+10
T1806,13:42:08.0,93.575,18898,93.775,93.575,6,93.58,14,46195,1.76994e+10
T1806,13:42:10.500,93.575,18904,93.775,93.57,19,93.575,4,46194,1.7705e+10
T1806,13:42:11.0,93.575,18904,93.775,93.57,19,93.575,5,46194,1.7705e+10
T1806,13:42:14.0,93.575,18904,93.775,93.57,19,93.575,7,46194,1.7705e+10
T1806,13:42:14.500,93.575,18904,93.775,93.57,19,93.575,7,46194,1.7705e+10
T1806,13:42:16.0,93.575,18904,93.775,93.57,19,93.575,7,46194,1.7705e+10
T1806,13:42:21.0,93.575,18904,93.775,93.57,20,93.575,7,46194,1.7705e+10
T1806,13:42:21.500,93.575,18904,93.775,93.57,20,93.575,3,46194,1.7705e+10
T1806,13:42:22.0,93.575,18904,93.775,93.57,20,93.575,5,46194,1.7705e+10
T1806,13:42:23.0,93.575,18909,93.775,93.575,5,93.58,15,46194,1.77097e+10
T1806,13:42:23.500,93.575,18909,93.775,93.575,15,93.58,15,46194,1.77097e+10
T1806,13:42:24.500,93.575,18909,93.775,93.575,15,93.58,14,46194,1.77097e+10
T1806,13:42:26.0,93.575,18913,93.775,93.575,11,93.58,14,46190,1.77134e+10
T1806,13:42:27.500,93.575,18913,93.775,93.575,13,93.58,14,46190,1.77134e+10
T1806,13:42:31.500,93.575,18915,93.775,93.575,11,93.58,14,46188,1.77153e+10
T1806,13:42:32.0,93.575,18917,93.775,93.575,9,93.58,14,46186,1.77172e+10
T1806,13:42:33.0,93.575,18918,93.775,93.575,8,93.58,14,46185,1.77181e+10
T1806,13:42:35.0,93.575,18918,93.775,93.575,8,93.58,14,46185,1.77181e+10
T1806,13:42:37.0,93.575,18918,93.775,93.575,8,93.58,14,46185,1.77181e+10
T1806,13:42:42.0,93.575,18918,93.775,93.575,8,93.58,14,46185,1.77181e+10
T1806,13:42:45.500,93.575,18918,93.775,93.575,8,93.58,15,46185,1.77181e+10
T1806,13:42:46.0,93.575,18918,93.775,93.575,8,93.58,15,46185,1.77181e+10
T1806,13:42:49.500,93.575,18918,93.775,93.575,8,93.58,16,46185,1.77181e+10
T1806,13:42:51.500,93.575,18918,93.775,93.575,8,93.58,16,46185,1.77181e+10
T1806,13:42:53.0,93.575,18918,93.775,93.575,8,93.58,15,46185,1.77181e+10
T1806,13:43:01.500,93.575,18918,93.775,93.575,8,93.58,17,46185,1.77181e+10
T1806,13:43:04.0,93.575,18918,93.775,93.575,8,93.58,17,46185,1.77181e+10
T1806,13:43:10.0,93.575,18918,93.775,93.575,8,93.58,17,46185,1.77181e+10
T1806,13:43:13.0,93.575,18918,93.775,93.575,8,93.58,17,46185,1.77181e+10
T1806,13:43:13.500,93.575,18918,93.775,93.575,8,93.58,17,46185,1.77181e+10
T1806,13:43:15.0,93.575,18918,93.775,93.575,8,93.58,19,46185,1.77181e+10
T1806,13:43:15.500,93.575,18918,93.775,93.575,8,93.58,19,46185,1.77181e+10
T1806,13:43:17.0,93.575,18923,93.775,93.575,3,93.58,19,46180,1.77228e+10
T1806,13:43:19.500,93.575,18924,93.775,93.575,2,93.58,19,46179,1.77237e+10
T1806,13:43:20.0,93.575,18925,93.775,93.575,2,93.58,19,46178,1.77247e+10
T1806,13:43:21.0,93.575,18926,93.775,93.575,1,93.58,19,46178,1.77256e+10
T1806,13:43:21.500,93.575,18926,93.775,93.57,22,93.58,19,46178,1.77256e+10
T1806,13:43:22.0,93.575,18926,93.775,93.57,22,93.575,1,46178,1.77256e+10
T1806,13:43:22.500,93.575,18926,93.775,93.57,22,93.575,3,46178,1.77256e+10
T1806,13:43:23.0,93.575,18926,93.775,93.57,22,93.575,4,46178,1.77256e+10
T1806,13:43:24.500,93.575,18926,93.775,93.57,22,93.575,4,46178,1.77256e+10
T1806,13:43:26.500,93.575,18928,93.775,93.57,22,93.575,2,46179,1.77275e+10
T1806,13:43:27.0,93.575,18928,93.775,93.57,22,93.575,2,46179,1.77275e+10
T1806,13:43:29.0,93.575,18928,93.775,93.57,22,93.575,2,46179,1.77275e+10
T1806,13:43:29.500,93.575,18928,93.775,93.57,22,93.575,3,46179,1.77275e+10
T1806,13:43:31.0,93.575,18928,93.775,93.57,22,93.575,10,46179,1.77275e+10
T1806,13:43:33.0,93.575,18928,93.775,93.57,21,93.575,10,46179,1.77275e+10
T1806,13:43:35.500,93.575,18928,93.775,93.57,21,93.575,17,46179,1.77275e+10
T1806,13:43:36.500,93.575,18928,93.775,93.57,21,93.575,17,46179,1.77275e+10
T1806,13:43:37.0,93.575,18928,93.775,93.57,21,93.575,17,46179,1.77275e+10
T1806,13:43:37.500,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:43:41.0,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:43:49.500,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:43:50.500,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:43:51.0,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:43:55.0,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:43:57.0,93.575,18928,93.775,93.57,20,93.575,17,46179,1.77275e+10
T1806,13:44:00.0,93.57,18933,93.775,93.57,15,93.575,17,46179,1.77322e+10
T1806,13:44:00.500,93.575,18938,93.775,93.57,14,93.575,12,46179,1.77368e+10
T1806,13:44:04.500,93.575,18938,93.775,93.57,14,93.575,12,46179,1.77368e+10
T1806,13:44:06.0,93.575,18938,93.775,93.57,14,93.575,12,46179,1.77368e+10
T1806,13:44:06.500,93.575,18938,93.775,93.57,14,93.575,12,46179,1.77368e+10
T1806,13:44:07.500,93.575,18938,93.775,93.57,13,93.575,12,46179,1.77368e+10
T1806,13:44:08.0,93.575,18950,93.775,93.575,1,93.58,19,46191,1.77481e+10
T1806,13:44:08.500,93.575,18952,93.775,93.57,13,93.575,4,46191,1.77499e+10
T1806,13:44:09.500,93.575,18952,93.775,93.57,13,93.575,1,46191,1.77499e+10
T1806,13:44:10.0,93.575,18952,93.775,93.57,13,93.575,3,46191,1.77499e+10
T1806,13:44:10.500,93.575,18952,93.775,93.57,13,93.575,3,46191,1.77499e+10
T1806,13:44:11.0,93.575,18952,93.775,93.57,13,93.575,4,46191,1.77499e+10
T1806,13:44:13.0,93.575,18952,93.775,93.57,15,93.575,4,46191,1.77499e+10
T1806,13:44:14.0,93.575,18952,93.775,93.57,15,93.575,4,46191,1.77499e+10
T1806,13:44:15.0,93.575,18952,93.775,93.57,15,93.575,4,46191,1.77499e+10
T1806,13:44:19.0,93.575,18952,93.775,93.57,16,93.575,4,46191,1.77499e+10
T1806,13:44:19.500,93.575,18952,93.775,93.57,16,93.575,3,46191,1.77499e+10
T1806,13:44:22.500,93.575,18952,93.775,93.57,16,93.575,3,46191,1.77499e+10
T1806,13:44:27.500,93.575,18952,93.775,93.57,16,93.575,3,46191,1.77499e+10
T1806,13:44:28.0,93.575,18952,93.775,93.57,16,93.575,4,46191,1.77499e+10
T1806,13:44:29.500,93.575,18953,93.775,93.57,16,93.575,3,46192,1.77509e+10
T1806,13:44:30.500,93.575,18954,93.775,93.57,16,93.575,2,46192,1.77518e+10
T1806,13:44:31.0,93.57,18956,93.775,93.57,14,93.575,2,46192,1.77537e+10
T1806,13:44:33.500,93.57,18956,93.775,93.57,16,93.575,2,46192,1.77537e+10
T1806,13:44:35.500,93.57,18956,93.775,93.57,16,93.575,2,46192,1.77537e+10
T1806,13:44:36.500,93.57,18956,93.775,93.57,16,93.575,2,46192,1.77537e+10
T1806,13:44:37.0,93.57,18956,93.775,93.57,16,93.575,2,46192,1.77537e+10
T1806,13:44:39.0,93.57,18956,93.775,93.57,16,93.575,2,46192,1.77537e+10
T1806,13:44:40.0,93.57,18956,93.775,93.57,16,93.575,4,46192,1.77537e+10
T1806,13:44:42.0,93.57,18956,93.775,93.57,16,93.575,5,46192,1.77537e+10
T1806,13:44:46.0,93.57,18956,93.775,93.57,16,93.575,7,46192,1.77537e+10
T1806,13:44:47.500,93.57,18956,93.775,93.57,16,93.575,8,46192,1.77537e+10
T1806,13:44:48.500,93.57,18956,93.775,93.57,16,93.575,8,46192,1.77537e+10
T1806,13:44:50.500,93.57,18958,93.775,93.57,14,93.575,8,46194,1.77555e+10
T1806,13:44:51.0,93.575,18959,93.775,93.57,14,93.575,8,46195,1.77565e+10
T1806,13:44:52.0,93.575,18959,93.775,93.57,14,93.575,9,46195,1.77565e+10
T1806,13:44:53.0,93.575,18959,93.775,93.57,15,93.575,9,46195,1.77565e+10
T1806,13:44:54.500,93.575,18959,93.775,93.57,15,93.575,9,46195,1.77565e+10
T1806,13:44:58.500,93.575,18959,93.775,93.57,25,93.575,9,46195,1.77565e+10
T1806,13:44:59.0,93.575,18961,93.775,93.57,25,93.575,9,46195,1.77584e+10
T1806,13:44:59.500,93.575,18961,93.775,93.57,25,93.575,8,46195,1.77584e+10
T1806,13:45:00.0,93.57,18962,93.775,93.57,25,93.575,7,46196,1.77593e+10
T1806,13:45:00.500,93.57,18962,93.775,93.57,25,93.575,9,46196,1.77593e+10
T1806,13:45:01.0,93.57,18962,93.775,93.57,25,93.575,8,46196,1.77593e+10
T1806,13:45:01.500,93.57,18964,93.775,93.57,24,93.575,8,46198,1.77612e+10
T1806,13:45:03.0,93.57,18964,93.775,93.57,23,93.575,8,46198,1.77612e+10
T1806,13:45:06.500,93.57,18966,93.775,93.57,21,93.575,8,46198,1.7763e+10
T1806,13:45:09.0,93.57,18966,93.775,93.57,21,93.575,10,46198,1.7763e+10
T1806,13:45:09.500,93.57,18966,93.775,93.57,21,93.575,10,46198,1.7763e+10
T1806,13:45:10.0,93.57,18966,93.775,93.57,21,93.575,10,46198,1.7763e+10
T1806,13:45:13.0,93.57,18966,93.775,93.57,21,93.575,10,46198,1.7763e+10
T1806,13:45:13.500,93.57,18967,93.775,93.57,20,93.575,10,46199,1.7764e+10
T1806,13:45:18.0,93.57,18967,93.775,93.57,20,93.575,10,46199,1.7764e+10
T1806,13:45:18.500,93.57,18967,93.775,93.57,20,93.575,10,46199,1.7764e+10
T1806,13:45:20.500,93.57,18967,93.775,93.57,20,93.575,11,46199,1.7764e+10
T1806,13:45:23.500,93.57,18967,93.775,93.57,20,93.575,10,46199,1.7764e+10
T1806,13:45:24.0,93.57,18967,93.775,93.57,20,93.575,10,46199,1.7764e+10
T1806,13:45:27.0,93.57,18967,93.775,93.57,21,93.575,10,46199,1.7764e+10
T1806,13:45:37.500,93.575,18968,93.775,93.57,21,93.575,9,46200,1.77649e+10
T1806,13:45:38.0,93.575,18968,93.775,93.57,22,93.575,9,46200,1.77649e+10
T1806,13:45:40.500,93.575,18968,93.775,93.57,22,93.575,9,46200,1.77649e+10
T1806,13:45:42.0,93.575,18968,93.775,93.57,24,93.575,9,46200,1.77649e+10
T1806,13:45:45.500,93.57,18988,93.775,93.57,4,93.575,9,46207,1.77836e+10
T1806,13:45:46.0,93.57,18992,93.775,93.565,19,93.57,11,46209,1.77874e+10
T1806,13:45:46.500,93.565,18994,93.775,93.565,17,93.57,11,46211,1.77892e+10
T1806,13:45:47.0,93.565,18995,93.775,93.565,16,93.57,11,46212,1.77902e+10
T1806,13:45:47.500,93.565,18995,93.775,93.565,17,93.57,11,46212,1.77902e+10
T1806,13:45:48.500,93.565,18995,93.775,93.565,17,93.57,11,46212,1.77902e+10
T1806,13:45:49.500,93.565,18995,93.775,93.565,17,93.57,11,46212,1.77902e+10
T1806,13:45:50.500,93.565,18996,93.775,93.565,16,93.57,12,46213,1.77911e+10
T1806,13:45:51.0,93.565,18997,93.775,93.565,15,93.57,14,46214,1.7792e+10
T1806,13:45:53.0,93.57,19002,93.775,93.565,15,93.57,9,46219,1.77967e+10
T1806,13:45:55.0,93.57,19002,93.775,93.565,18,93.57,9,46219,1.77967e+10
T1806,13:45:55.500,93.57,19002,93.775,93.565,15,93.57,9,46219,1.77967e+10
T1806,13:45:56.500,93.57,19002,93.775,93.565,15,93.57,10,46219,1.77967e+10
T1806,13:45:57.0,93.565,19003,93.775,93.565,14,93.57,10,46219,1.77977e+10
T1806,13:45:59.0,93.565,19003,93.775,93.565,14,93.57,10,46219,1.77977e+10
T1806,13:45:59.500,93.57,19004,93.775,93.565,14,93.57,9,46220,1.77986e+10
T1806,13:46:00.500,93.57,19004,93.775,93.565,14,93.57,9,46220,1.77986e+10
T1806,13:46:01.0,93.565,19005,93.775,93.565,13,93.57,9,46220,1.77995e+10
T1806,13:46:02.0,93.565,19005,93.775,93.565,13,93.57,9,46220,1.77995e+10
T1806,13:46:02.500,93.565,19005,93.775,93.565,13,93.57,9,46220,1.77995e+10
T1806,13:46:04.0,93.565,19005,93.775,93.565,13,93.57,9,46220,1.77995e+10
T1806,13:46:04.500,93.565,19005,93.775,93.565,13,93.57,11,46220,1.77995e+10
T1806,13:46:07.0,93.565,19005,93.775,93.565,13,93.57,11,46220,1.77995e+10
T1806,13:46:07.500,93.565,19005,93.775,93.565,13,93.57,11,46220,1.77995e+10
T1806,13:46:08.500,93.565,19005,93.775,93.565,13,93.57,13,46220,1.77995e+10
T1806,13:46:10.500,93.565,19005,93.775,93.565,13,93.57,13,46220,1.77995e+10
T1806,13:46:11.0,93.565,19005,93.775,93.565,13,93.57,17,46220,1.77995e+10
T1806,13:46:16.500,93.565,19008,93.775,93.565,10,93.57,17,46220,1.78023e+10
T1806,13:46:17.500,93.565,19008,93.775,93.565,10,93.57,22,46220,1.78023e+10
T1806,13:46:18.0,93.565,19008,93.775,93.565,10,93.57,24,46220,1.78023e+10
T1806,13:46:18.500,93.565,19011,93.775,93.565,7,93.57,24,46220,1.78051e+10
T1806,13:46:20.500,93.565,19011,93.775,93.565,8,93.57,24,46220,1.78051e+10
T1806,13:46:21.0,93.57,19031,93.775,93.565,8,93.57,4,46213,1.78239e+10
T1806,13:46:21.500,93.57,19035,93.775,93.57,28,93.575,9,46213,1.78276e+10
T1806,13:46:22.0,93.57,19035,93.775,93.57,27,93.575,8,46213,1.78276e+10
T1806,13:46:22.500,93.57,19035,93.775,93.57,27,93.575,8,46213,1.78276e+10
T1806,13:46:24.0,93.57,19035,93.775,93.57,27,93.575,8,46213,1.78276e+10
T1806,13:46:25.0,93.57,19035,93.775,93.57,29,93.575,8,46213,1.78276e+10
T1806,13:46:26.0,93.57,19035,93.775,93.57,17,93.575,6,46213,1.78276e+10
T1806,13:46:27.500,93.57,19035,93.775,93.57,17,93.575,6,46213,1.78276e+10
T1806,13:46:29.0,93.57,19035,93.775,93.57,17,93.575,26,46213,1.78276e+10
T1806,13:46:29.500,93.57,19035,93.775,93.57,11,93.575,26,46213,1.78276e+10
T1806,13:46:31.500,93.57,19035,93.775,93.57,9,93.575,26,46213,1.78276e+10
T1806,13:46:34.500,93.57,19035,93.775,93.57,9,93.575,25,46213,1.78276e+10
T1806,13:46:40.500,93.57,19035,93.775,93.57,10,93.575,25,46213,1.78276e+10
T1806,13:46:41.500,93.57,19035,93.775,93.57,10,93.575,26,46213,1.78276e+10
T1806,13:46:43.500,93.57,19035,93.775,93.57,10,93.575,24,46213,1.78276e+10
T1806,13:46:44.500,93.57,19035,93.775,93.57,11,93.575,24,46213,1.78276e+10
T1806,13:46:45.500,93.57,19035,93.775,93.57,11,93.575,24,46213,1.78276e+10
T1806,13:46:46.0,93.57,19035,93.775,93.57,12,93.575,24,46213,1.78276e+10
T1806,13:46:54.0,93.57,19035,93.775,93.57,17,93.575,24,46213,1.78276e+10
T1806,13:46:54.500,93.57,19045,93.775,93.57,7,93.575,24,46203,1.7837e+10
T1806,13:46:55.0,93.57,19048,93.775,93.57,4,93.575,24,46205,1.78398e+10
T1806,13:46:55.500,93.57,19052,93.775,93.565,12,93.575,24,46209,1.78435e+10
T1806,13:46:56.0,93.57,19052,93.775,93.565,11,93.57,5,46209,1.78435e+10
T1806,13:46:56.500,93.57,19052,93.775,93.565,11,93.57,5,46209,1.78435e+10
